CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,AHORA!,CAMBIEMOS,CPEM-B,FPV,MAS-IPSP,DEMOCRATAS,MNR,MTS,NACER,PAN-BOL,SOMOS,UNEBENI,TODOS,UNIDOS,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
8006021,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,1,220,28,10,4,1,25,0,0,79,9,0,0,2,4,0,162,10,4,176,162,176
8006031,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,2,220,30,14,6,0,22,0,0,70,10,0,0,1,15,0,168,11,3,182,168,182
8006041,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,3,220,22,24,4,5,24,0,0,80,7,0,0,2,7,0,175,11,4,190,175,190
8006051,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,4,149,15,13,1,0,11,0,0,48,8,0,0,1,9,0,106,12,1,119,106,119
8006061,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,1,220,9,13,5,0,7,0,0,54,17,0,0,6,13,0,124,26,7,157,124,157
8006071,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,2,220,32,13,4,0,24,0,0,69,15,0,0,0,11,0,168,10,11,189,168,189
8006081,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,3,220,33,11,1,0,27,0,0,61,21,0,0,4,7,0,165,17,1,183,165,183
8006091,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,4,220,26,8,6,2,36,0,0,71,11,0,0,1,11,0,172,6,1,179,172,179
8006101,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,5,220,32,15,5,0,23,0,0,70,12,0,0,1,5,0,163,33,6,202,163,202
8006111,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,6,220,30,10,3,2,29,0,0,75,15,0,0,1,6,0,171,13,5,189,171,189
8006121,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,7,231,27,5,3,1,36,0,0,79,14,0,0,2,9,0,176,14,8,198,176,198
8006131,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,1,220,35,10,7,2,33,0,0,39,16,0,0,1,15,0,158,15,12,185,158,185
8006141,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,2,220,31,12,7,1,32,0,0,35,13,0,0,1,12,0,144,25,7,176,144,176
8006151,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,3,220,33,3,7,0,38,0,0,42,19,0,0,2,10,0,154,23,5,182,154,182
8006161,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,4,220,33,7,6,1,30,0,0,46,26,0,0,1,9,0,159,20,5,184,159,184
8006171,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,5,220,27,12,5,1,32,0,0,50,13,0,0,4,5,0,149,25,5,179,149,179
8006181,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,6,220,34,12,2,1,30,0,0,53,14,0,0,1,10,0,157,17,8,182,157,182
8006191,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,7,220,27,10,6,1,40,0,0,45,19,0,0,2,7,0,157,20,4,181,157,181
8006201,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8,220,24,9,6,0,38,0,0,47,10,0,0,2,15,0,151,18,11,180,151,180
8006211,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,9,214,21,6,2,2,32,0,0,43,21,0,0,0,18,0,145,26,5,176,145,176
8006221,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,1,220,27,8,8,3,47,0,0,56,13,0,0,1,9,0,172,15,7,194,172,194
8006231,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,2,220,24,8,2,0,48,0,0,55,12,0,0,1,10,0,160,18,4,182,160,182
8006241,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,3,220,28,15,4,1,40,0,0,63,8,0,0,2,11,0,172,13,4,189,172,189
8006251,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,4,220,20,7,9,1,52,0,0,57,8,0,0,2,8,0,164,16,6,186,164,186
8006261,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,5,220,25,7,6,0,51,0,0,56,11,0,0,3,4,0,163,15,2,180,163,180
8006271,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,6,220,30,12,1,2,31,0,0,45,17,0,0,1,13,0,152,15,4,171,152,171
8006281,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,7,220,29,12,4,2,39,0,0,55,5,0,0,1,10,0,157,13,1,171,157,171
8006291,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8,220,32,9,5,0,38,0,0,57,13,0,0,3,6,0,163,22,6,191,163,191
8006301,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,9,220,25,11,4,0,33,0,0,39,16,0,0,4,20,0,152,22,5,179,152,179
8006311,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,10,220,42,8,4,1,26,0,0,58,15,0,0,4,10,0,168,13,2,183,168,183
8006321,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,11,220,29,9,5,0,32,0,0,56,12,0,0,0,14,0,157,16,3,176,157,176
8006331,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,12,134,16,6,2,0,25,0,0,24,10,0,0,0,5,0,88,16,0,104,88,104
8006351,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,2,220,24,14,9,0,23,0,0,54,29,0,0,1,2,0,156,17,6,179,156,179
8006361,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,3,220,32,17,4,0,23,0,0,54,11,0,0,0,9,0,150,17,6,173,150,173
8006371,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,4,220,37,12,3,0,20,0,0,56,17,0,0,1,8,0,154,20,7,181,154,181
8006381,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,5,220,25,12,1,2,30,0,0,56,20,0,0,0,7,0,153,18,9,180,153,180
8006391,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,6,220,28,18,0,0,23,0,0,61,13,0,0,1,9,0,153,27,1,181,153,181
8006401,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,7,220,33,7,4,0,25,0,0,58,18,0,0,6,4,0,155,13,2,170,155,170
8006411,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8,220,32,9,4,1,21,0,0,58,23,0,0,1,7,0,156,17,8,181,156,181
8006421,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,9,92,9,5,4,0,5,0,0,18,8,0,0,0,6,0,55,8,2,65,55,65
8006431,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,1,220,23,11,7,1,30,0,0,47,19,0,0,3,9,0,150,17,10,177,150,177
8006441,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,2,220,22,12,9,3,19,0,0,51,22,0,0,0,14,0,152,18,2,172,152,172
8006451,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,3,220,19,11,3,0,31,0,0,41,23,0,0,2,8,0,138,27,8,173,138,173
8006461,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,4,220,33,12,5,0,19,0,0,49,16,0,0,4,7,0,145,18,7,170,145,170
8006471,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,5,220,12,8,2,3,46,0,0,42,28,0,0,6,5,0,152,32,4,188,152,188
8006481,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,6,220,30,13,5,1,31,0,0,61,12,0,0,0,6,0,159,19,1,179,159,179
8006491,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,7,220,29,10,4,1,32,0,0,53,14,0,0,4,5,0,152,17,3,172,152,172
8006501,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8,220,31,13,3,0,33,0,0,46,19,0,0,0,10,0,155,19,7,181,155,181
8006511,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,9,220,21,18,2,0,24,0,0,55,21,0,0,2,7,0,150,11,8,169,150,169
8006521,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,10,220,35,17,7,0,29,0,0,49,20,0,0,1,3,0,161,14,7,182,161,182
8006531,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,11,220,39,19,5,4,21,0,0,59,10,0,0,1,8,0,166,15,10,191,166,191
8006541,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,12,220,39,17,4,0,33,0,0,50,14,0,0,1,5,0,163,15,6,184,163,184
8006551,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,13,220,29,6,4,2,39,0,0,51,17,0,0,3,8,0,159,22,5,186,159,186
8006561,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,14,220,34,14,2,0,27,0,0,59,18,0,0,1,12,0,167,12,8,187,167,187
8006571,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,15,220,27,12,7,1,19,0,0,60,14,0,0,1,9,0,150,16,4,170,150,170
8006581,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,16,220,29,14,3,0,38,0,0,60,9,0,0,1,11,0,165,9,6,180,165,180
8006601,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,18,220,26,11,2,2,27,0,0,50,17,0,0,1,5,0,141,20,14,175,141,175
8006611,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,19,220,23,8,5,0,33,0,0,59,23,0,0,1,8,0,160,14,12,186,160,186
8006621,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,20,220,39,13,3,1,20,0,0,46,22,0,0,1,5,0,150,17,6,173,150,173
8006631,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,21,93,13,7,3,0,7,0,0,21,14,0,0,0,4,0,69,10,0,79,69,79
8006641,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,1,220,27,13,7,3,28,0,0,34,16,0,0,2,14,0,144,18,12,174,144,174
8006651,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,2,220,24,5,2,4,36,0,0,43,16,0,0,0,13,0,143,22,10,175,143,175
8006661,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,3,220,24,9,4,0,32,0,0,40,17,0,0,1,14,0,141,24,6,171,141,171
8006671,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,4,220,15,8,9,0,29,0,0,27,21,0,0,3,10,0,122,18,43,183,122,183
8006681,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,5,220,20,11,8,4,40,0,0,34,15,0,0,5,10,0,147,21,13,181,147,181
8006691,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,6,220,19,10,9,2,56,0,0,32,15,0,0,5,8,0,156,23,7,186,156,186
8006701,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,7,220,32,10,5,1,35,0,0,33,17,0,0,0,9,0,142,20,11,173,142,173
8006711,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8,220,24,11,7,1,36,0,0,31,17,0,0,1,14,0,142,25,19,186,142,186
8006721,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,9,220,22,5,4,0,55,0,0,38,19,0,0,2,7,0,152,12,8,172,152,172
8006731,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,10,220,15,7,6,2,46,0,0,44,13,0,0,3,11,0,147,14,19,180,147,180
8006741,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,11,220,23,6,6,0,40,0,0,34,19,0,0,2,14,0,144,26,10,180,144,180
8006751,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,12,220,23,11,5,0,35,0,0,35,15,0,0,2,12,0,138,29,8,175,138,175
8006761,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,13,220,18,6,7,0,54,0,0,37,18,0,0,1,1,0,142,16,11,169,142,169
8006771,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,14,220,22,12,7,0,49,0,0,35,14,0,0,3,12,0,154,25,4,183,154,183
8006781,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,15,202,26,11,3,1,33,0,0,35,15,0,0,2,7,0,133,26,4,163,133,163
8006791,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,1,220,24,7,4,0,40,0,0,22,12,0,0,3,8,0,120,29,14,163,120,163
8006801,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,2,220,20,10,5,3,43,0,0,32,13,0,0,4,9,0,139,32,5,176,139,176
8006811,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,3,220,18,6,6,4,42,0,0,49,17,0,0,3,8,0,153,17,13,183,153,183
8006821,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,4,220,17,4,5,2,35,0,0,35,19,0,0,3,8,0,128,34,17,179,128,179
8006831,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,5,220,21,2,3,2,48,0,0,28,12,0,0,0,7,0,123,47,15,185,123,185
8006841,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,6,220,27,17,2,1,37,0,0,47,12,0,0,2,15,0,160,15,4,179,160,179
8006851,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,7,220,23,5,2,1,52,0,0,40,10,0,0,1,8,0,142,20,9,171,142,171
8006861,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8,220,21,9,6,4,38,0,0,48,13,0,0,5,7,0,151,24,4,179,151,179
8006871,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,9,220,21,9,6,2,51,0,0,28,25,0,0,0,9,0,151,23,13,187,151,187
8006881,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,10,220,21,11,4,3,36,0,0,40,22,0,0,1,16,0,154,21,3,178,154,178
8006891,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,11,220,26,6,5,1,50,0,0,34,16,0,0,1,8,0,147,32,3,182,147,182
8006901,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,12,100,6,4,2,0,27,0,0,13,14,0,0,0,5,0,71,11,3,85,71,85
8006911,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,1,220,36,15,1,2,31,0,0,34,13,0,0,3,12,0,147,19,6,172,147,172
8006921,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,2,203,32,11,7,1,25,0,0,35,19,0,0,2,12,0,144,11,4,159,144,159
8006931,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2543,Nazareth,1,Escuela Nazareth,1,130,11,26,3,0,7,0,0,16,10,0,0,0,12,0,85,20,4,109,85,109
8006951,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,2,126,15,12,4,1,25,0,0,12,9,0,0,0,2,0,80,27,3,110,80,110
8006961,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,1,220,15,17,5,0,52,0,0,20,13,0,0,1,12,0,135,50,2,187,135,187
8006971,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,2,220,7,18,6,0,60,0,0,20,20,0,0,1,8,0,140,47,4,191,140,191
8007001,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,2,220,16,21,10,2,49,0,0,20,16,0,0,4,6,0,144,37,8,189,144,189
8007011,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,3,75,1,5,0,0,16,0,0,7,7,0,0,2,5,0,43,19,0,62,43,62
8007021,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,1,220,10,26,9,0,34,0,0,16,16,0,0,2,19,0,132,32,11,175,132,175
8007041,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3098,Mariposa,1,Escuela Mariposa,1,108,8,3,1,2,30,0,0,10,1,0,0,0,1,0,56,14,8,78,56,78
8007071,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,3,94,2,1,2,0,15,0,0,8,7,0,0,0,26,0,61,22,4,87,61,87
8007081,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3100,Santuario,1,Escuela Santuario,1,79,4,8,3,2,6,0,0,15,8,0,0,4,9,0,59,7,4,70,59,70
8007091,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,1,220,11,13,29,1,48,0,0,23,14,0,0,1,4,0,144,39,9,192,144,192
8007101,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,2,220,17,9,26,2,52,0,0,20,5,0,0,0,7,0,138,40,12,190,138,190
8007111,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,3,50,0,1,3,0,23,0,0,2,4,0,0,0,1,0,34,9,0,43,34,43
8007121,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,1,220,14,18,6,0,34,0,0,29,11,0,0,1,12,0,125,32,27,184,125,184
8007141,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,1,220,24,11,6,3,50,0,0,25,15,0,0,1,12,0,147,49,6,202,147,202
8007151,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,2,172,13,11,8,3,25,0,0,23,17,0,0,1,9,0,110,39,9,158,110,158
8007161,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,1,200,7,22,25,0,44,0,0,6,10,0,0,2,5,0,121,31,8,160,121,160
8007171,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,4419,Recreo,26176,U.E. Recreo,1,36,1,0,0,0,1,0,0,6,11,0,0,1,9,0,29,0,6,35,29,35
8007181,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,1,Riberalta,4420,Alta Gracia,26177,U.E. 23 de Marzo,1,55,5,1,2,2,3,0,0,18,11,0,0,0,1,0,43,9,1,53,43,53
8007191,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2548,Villa Bella,1,Esc. Antofagasta,1,79,2,1,0,0,16,0,0,19,4,0,0,0,15,0,57,14,0,71,57,71
8007201,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2549,Cachuela Esperanza,1,Esc. Juddi De Suarez,1,220,38,3,1,0,38,0,0,57,3,0,0,2,10,0,152,19,6,177,152,177
8007211,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2549,Cachuela Esperanza,1,Esc. Juddi De Suarez,2,166,20,2,0,0,33,0,0,58,2,0,0,1,4,0,120,25,1,146,120,146
8007221,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2551,Rosario del Yata,1,Esc. Rosario Del Yata,1,220,11,10,4,1,36,0,0,58,5,0,0,8,23,0,156,12,16,184,156,184
8007231,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2551,Rosario del Yata,1,Esc. Rosario Del Yata,2,141,7,6,1,1,22,0,0,38,2,0,0,3,14,0,94,16,7,117,94,117
8007241,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,1,220,8,2,3,2,29,0,0,56,13,0,0,34,19,0,166,6,9,181,166,181
8007251,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,2,220,17,6,2,2,30,0,0,70,8,0,0,3,15,0,153,26,9,188,153,188
8007261,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,3,220,25,1,2,3,37,0,0,59,8,0,0,3,10,0,148,24,9,181,148,181
8007271,GOBERNADOR(A),32,Bolivia,8,Beni,2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,4,220,15,9,2,2,29,0,0,66,3,0,0,7,16,0,149,28,7,184,149,184
